200x200;asapmargin_38.14570911046231;0.185875;0.986975
200x200;intersecting_flower_1.85;0.37855000000000005;1.0
200x210;asapmargin_38.14570911046231;0.1496428571428572;0.9774761904761905
200x210;intersecting_flower_1.85;0.36864285714285716;1.0
200x220;asapmargin_38.14570911046231;0.4666818181818182;1.0
200x220;intersecting_flower_1.85;0.35677272727272724;1.0
200x230;asapmargin_38.14570911046231;0.4488260869565217;1.0
200x230;intersecting_flower_1.85;0.43702173913043474;1.0
200x240;asapmargin_38.14570911046231;0.4312083333333333;1.0
200x240;intersecting_flower_1.85;0.4350625;1.0
200x250;asapmargin_38.14570911046231;0.41228;1.0
200x250;intersecting_flower_1.85;0.43366000000000005;1.0
200x260;asapmargin_38.14570911046231;0.38796153846153847;0.9998846153846154
200x260;intersecting_flower_1.85;0.4331346153846154;1.0
200x270;asapmargin_38.14570911046231;0.3632222222222222;0.9992592592592593
200x270;intersecting_flower_1.85;0.4337592592592593;1.0
200x280;asapmargin_38.14570911046231;0.3376785714285714;0.9978214285714285
200x280;intersecting_flower_1.85;0.4344821428571428;1.0
200x290;asapmargin_38.14570911046231;0.3112758620689655;0.9957931034482759
200x290;intersecting_flower_1.85;0.43391379310344824;1.0
200x300;asapmargin_38.14570911046231;0.27749999999999997;0.9931666666666666
200x300;intersecting_flower_1.85;0.4319166666666666;1.0
200x310;asapmargin_38.14570911046231;0.2437096774193548;0.9896774193548387
200x310;intersecting_flower_1.85;0.42830645161290326;1.0
200x320;asapmargin_38.14570911046231;0.21378125000000003;0.98553125
200x320;intersecting_flower_1.85;0.422921875;1.0
200x330;asapmargin_38.14570911046231;0.42892424242424243;0.9973787878787879
200x330;intersecting_flower_1.85;0.41562121212121217;1.0
200x340;asapmargin_38.14570911046231;0.40951470588235295;0.9965147058823529
200x340;intersecting_flower_1.85;0.4063382352941176;1.0
200x350;asapmargin_38.14570911046231;0.39118571428571425;0.9953857142857143
200x350;intersecting_flower_1.85;0.4351571428571429;1.0
200x360;asapmargin_38.14570911046231;0.37440277777777775;0.9942916666666667
200x360;intersecting_flower_1.85;0.43125;1.0
200x370;asapmargin_38.14570911046231;0.3572297297297298;0.9930945945945946
200x370;intersecting_flower_1.85;0.42795945945945946;1.0
200x380;asapmargin_38.14570911046231;0.3400921052631579;0.9915921052631579
200x380;intersecting_flower_1.85;0.4253157894736842;1.0
200x390;asapmargin_38.14570911046231;0.3225769230769231;0.9899871794871795
200x390;intersecting_flower_1.85;0.4232179487179487;1.0
200x400;asapmargin_38.14570911046231;0.30546249999999997;0.98805
200x400;intersecting_flower_1.85;0.42074999999999996;1.0
200x410;asapmargin_38.14570911046231;0.2893780487804878;0.9854390243902439
200x410;intersecting_flower_1.85;0.41767073170731706;1.0
200x420;asapmargin_38.14570911046231;0.2746547619047619;0.9823333333333333
200x420;intersecting_flower_1.85;0.4139047619047619;1.0
200x430;asapmargin_38.14570911046231;0.2606627906976744;0.9785348837209302
200x430;intersecting_flower_1.85;0.40926744186046515;1.0
200x440;asapmargin_38.14570911046231;0.41013636363636363;0.9960681818181818
200x440;intersecting_flower_1.85;0.40368181818181814;1.0
200x450;asapmargin_38.14570911046231;0.39268888888888887;0.9950888888888889
200x450;intersecting_flower_1.85;0.39698888888888884;1.0
200x460;asapmargin_38.14570911046231;0.3764347826086957;0.9939565217391304
200x460;intersecting_flower_1.85;0.43736956521739134;1.0
200x470;asapmargin_38.14570911046231;0.3607446808510638;0.9928085106382979
200x470;intersecting_flower_1.85;0.43636170212765957;1.0
200x480;asapmargin_38.14570911046231;0.346;0.9914375
200x480;intersecting_flower_1.85;0.4356041666666667;1.0
200x490;asapmargin_38.14570911046231;0.3315714285714285;0.9900612244897959
200x490;intersecting_flower_1.85;0.4352857142857143;1.0
200x500;asapmargin_38.14570911046231;0.31792;0.98848
200x500;intersecting_flower_1.85;0.43566000000000005;1.0
200x510;asapmargin_38.14570911046231;0.3038235294117647;0.9869019607843137
200x510;intersecting_flower_1.85;0.4360196078431372;1.0
200x520;asapmargin_38.14570911046231;0.2898846153846154;0.9850384615384615
200x520;intersecting_flower_1.85;0.4355961538461538;1.0
200x530;asapmargin_38.14570911046231;0.2766603773584906;0.9830943396226415
200x530;intersecting_flower_1.85;0.4343584905660377;1.0
200x540;asapmargin_38.14570911046231;0.4133981481481481;0.9960833333333333
200x540;intersecting_flower_1.85;0.4321666666666667;1.0
200x550;asapmargin_38.14570911046231;0.3988636363636363;0.9952818181818182
200x550;intersecting_flower_1.85;0.4288545454545455;1.0
200x560;asapmargin_38.14570911046231;0.38352678571428567;0.9943482142857143
200x560;intersecting_flower_1.85;0.42430357142857145;1.0
200x570;asapmargin_38.14570911046231;0.3687631578947368;0.9932894736842105
200x570;intersecting_flower_1.85;0.4182631578947369;1.0
200x580;asapmargin_38.14570911046231;0.35512931034482753;0.9921637931034483
200x580;intersecting_flower_1.85;0.4357068965517241;1.0
200x590;asapmargin_38.14570911046231;0.3417542372881356;0.9909745762711865
200x590;intersecting_flower_1.85;0.43331355932203386;1.0
210x200;asapmargin_38.14570911046231;0.1496428571428572;0.9774761904761905
210x200;intersecting_flower_1.85;0.3477619047619047;1.0
210x210;asapmargin_38.14570911046231;0.11870748299319733;0.9666439909297052
210x210;intersecting_flower_1.85;0.33716553287981854;1.0
210x220;asapmargin_38.14570911046231;0.4257142857142857;0.9999350649350649
210x220;intersecting_flower_1.85;0.3248917748917749;1.0
210x230;asapmargin_38.14570911046231;0.3978467908902692;0.9997722567287785
210x230;intersecting_flower_1.85;0.4065631469979296;1.0
210x240;asapmargin_38.14570911046231;0.373015873015873;0.9991071428571429
210x240;intersecting_flower_1.85;0.40573412698412703;1.0
210x250;asapmargin_38.14570911046231;0.35070476190476185;0.9978857142857143
210x250;intersecting_flower_1.85;0.4055047619047619;1.0
210x260;asapmargin_38.14570911046231;0.3294505494505494;0.9960989010989011
210x260;intersecting_flower_1.85;0.40595238095238095;1.0
210x270;asapmargin_38.14570911046231;0.30913580246913586;0.9938800705467372
210x270;intersecting_flower_1.85;0.40608465608465605;1.0
210x280;asapmargin_38.14570911046231;0.2878231292517007;0.9910034013605442
210x280;intersecting_flower_1.85;0.40532312925170066;1.0
